Name;Supervisor;StProgram;FieldOfStudy;IsFullTimeStudy;IsExternalStudy;ResearchType;Description;Created
Súčasné výzvy v integrovaných smerovacích protokoloch;doc. Ing. Pavel Segeč, PhD.;aplikovaná informatika;9.2.9 aplikovaná informatika;TRUE;TRUE;aplikovaný výskum a experimentálny vývoj;Smerovacie protokoly v IP sieťach patria medzi najpodstatnejšie mechanizmy riadiacej roviny (control plane) smerovačov. Hoci sa jedná o mechanizmy vyvíjané cez 30 rokov, ich vývoj stále nie je ukončený – neustála inovácia sietí na báze TCP/IP (napr. zavádzanie IPv6) ako aj objavovanie sa nových trendov (napr. IoT, SDN) si vyžaduje pokračujúcu evolúciu smerovacích protokolov.<br>Súčasné smerovacie protokoly sa vyznačujú vlastnosťou označovanou „integrovanosť“ alebo „mnohoprotokolovosť“. Jedná sa o schopnosť konkrétneho smerovacieho protokolu prenášať smerovacie informácie rôznych formátov, tzv. adresových rodín. Najčastejšie sa jedná o podporu adries protokolu IPv4 aj IPv6, keďže nutnosť súbežného využívania IPv4 a IPv6 v súvislosti s postupným prechodom na IPv6 neustále narastá.<br>S touto vlastnosťou sa spájajú dva podstatné charakterové rysy integrovaných smerovacích protokolov, ktoré neboli doposiaľ dôsledne z formálnej stánky analyzované a optimálna aplikácia ktorých doposiaľ nebola uspokojivo vyriešená:<br>• Je vhodnejšie prenášať informácie viacerých adresových rodín v jednej spoločnej inštancii toho istého smerovacieho protokolu, alebo je vhodnejšie pre každú adresovú rodinu spustiť osobitnú inštanciu? Je prípadne možné zlúčiť protokolovo nezávislé operácie do spoločného procesu (napr. nadväzovanie a udržiavanie susedstiev medzi smerovačmi) a pre jednotlivé protokolové rodiny spustiť dedikované sub-inštancie?<br>• Do datagramov akého protokolu má integrovaný smerovací protokol vkladať svoje správy? Má to byť IPv4, IPv6, prípadne priamo rámce linkovej vrstvy? Aké výhody a nevýhody majú jednotlivé prístupy a aké dodatočné mechanizmy sú pri nich zo strany smerovacieho protokolu vyžadované?<br>Zodpovedanie na príslušné otázky sú zároveň aj príklady možného zamerania diz. projektu. Ich riešenie predpokladá vypracovanie komplexných formálnych popisov jednotlivých variantov, stanovenie kritérií optimality, analýzu a výber optimálnych riešení a demonštračnú implementáciu.;26.2.2017 22:01
Spracovanie a vyhľadávanie v neštrukturovaných databázach;prof. Ing. Karol Matiaško, PhD. ;aplikovaná informatika;9.2.9 aplikovaná informatika;TRUE;FALSE;aplikovaný výskum a experimentálny vývoj;V rozsiahlych databázach obsahujúcich integrované informácie je potrebné riešiť problém prístupu a optimálne indexovanie významných hodnôt atribútov. Úlohou doktoranda bude navrhnúť algoritmy pre tvorbu indexov a pre presné a spoľahlivé vyhádavanie požadovaných informácií s využitím paralelného prístupu k fragmentom databáz, resp. indexov. Pre potreby riešenia musí navrhnúť model a následne systém, kde musí experimentálne overiť funkčnosť systému.<br>;25.1.2018 11:40
Strojové učenie pre optimalizáciu simulačných modelov toku krvi ;doc. RNDr. Katarína Bachratá, PhD.;aplikovaná informatika;9.2.9 aplikovaná informatika;TRUE;FALSE;aplikovaný výskum a experimentálny vývoj;Tok krvi je možné chápať ako tok homogénnej kvapaliny, pre niektoré úlohy výskumu treba však krv modelovať ako tok homogénnej tekutiny s plávajúcimi elastickými objektami (červenými krvinkami, bielymi krvinkami, krvnými telieskami, patologickými bunkami). Simulačný model je zjednodušením reálneho deja, a podľa otázky, ktorú chceme pomocou  simulácie zodpovedať, je potrebné určiť mieru nepresnosti, ktorej sa modelovaním môžeme dopustiť. Čím jednoduchší model použijeme pre získanie simulačných výsledkov, tým menej bude treba strojového času a celkového výpočtového zaťaženia. Potrebujeme výpočty, ktoré budú dostatočne rýchle a rozsiahle. Cieľom práce bude formulovať pravidlá ako zachovať potrebnú rovnováhu medzi presnosťou modelu a výpočtovou zložitosťou simulácie.  K dosiahnutiu tohto cieľa je potrebné štatistické porovnanie simulačného modelu s rôznymi nastaveniami parametrov a výstupov z reálnych experimentov. Je potrebné určiť mieru podobnosti simulácie a reálneho experimentu s ohľadom na účel, kvôli ktorému sa experiment realizuje, ale zároveň je treba zohľadniť stochastické chovanie sa krviniek v experimente aj simulácii. Metódy strojového učenia, ako napríklad neurónové siete, využijeme pre optimálne zjednodušenie modelu pre počítačové spracovanie pri zachovaní požadovanej presnosti.;11.2.2018 17:52
Dátovo založené modelovanie a optimalizácia prevádzky elektrických vozidiel;doc. Ing. Ľuboš Buzna, PhD. ;inteligentné informačné systémy;9.2.6 informačné systémy;TRUE;TRUE;základný výskum;Ak viac používateľov elektrických vozidiel zdieľa nabíjaciu infraštruktúru, vyvstáva potreba optimalizácie nabíjaciej infraštruktúry, alebo koordinácie nabíjania v čase a priestore, tak aby sa predišlo neželaným zdržaniam a zvýšilo sa využitie nabíjaciej infraštruktúry. Inou potrebou je vyváženie požiadaviek používateľov elektrických vozidiel s aktuálnou dostupnosťou obnoviteľných zdrojov energie. V praxi môže byť koordinácia umožnená prostredníctvom rezervačného systému, sociálnych sietí (social charging) alebo môže byť dôsledkom nastavenia motivačných faktorov ako sú napríklad cenové schémy.<br>Cieľom je navrhnúť prístup umožňujúci optimalizovať prevádzku nabíjacej infraštruktúry  v čase a/alebo priestore.<br> Navrhnutá metóda bude vychádzať z dostupných dát ako napríklad, záznamy o  nabíjacích transakciách pre veľké množstvo predplatiteľov a nabíjacích staníc.;15.2.2018 10:01
Dátovo založené modelovanie a optimalizácia prevádzky elektrických vozidiel;doc. Ing. Ľuboš Buzna, PhD.;aplikovaná informatika;9.2.9 aplikovaná informatika;TRUE;TRUE;základný výskum;Ak viac používateľov elektrických vozidiel zdieľa nabíjaciu infraštruktúru, vyvstáva potreba optimalizácie nabíjaciej infraštruktúry, alebo koordinácie nabíjania v čase a priestore, tak aby sa predišlo neželaným zdržaniam a zvýšilo sa využitie nabíjaciej infraštruktúry. Inou potrebou je vyváženie požiadaviek používateľov elektrických vozidiel s aktuálnou dostupnosťou obnoviteľných zdrojov energie. V praxi môže byť koordinácia umožnená prostredníctvom rezervačného systému, sociálnych sietí (social charging) alebo môže byť dôsledkom nastavenia motivačných faktorov ako sú napríklad cenové schémy.<br>Cieľom je navrhnúť prístup umožňujúci optimalizovať prevádzku nabíjacej infraštruktúry  v čase a/alebo priestore.<br> Navrhnutá metóda bude vychádzať z dostupných dát ako napríklad, záznamy o  nabíjacích transakciách pre veľké množstvo predplatiteľov a nabíjacích staníc.;15.2.2018 10:06
Analýza rozsiahlych dát v obslužných systémoch;doc. Ing. Ľuboš Buzna, PhD.;aplikovaná informatika;9.2.9 aplikovaná informatika;TRUE;TRUE;aplikovaný výskum;Téma je zameraná na aplikáciu a vývoj metód s cieľom využiť analýzu rozsiahlych dát pre dosiahnutie vyššej efektivity prevádzky obslužných systémov. Konkrétnym príkladom sú dáta pochádzajúce z prevádzky reštauračných zariadení. Dáta obsahujú podrobné záznamy o transakciách (nákupoch, objednávkach, výdajoch a príjme tovaru a.p.) pre dostatočne dlhé obdobie. <br>Na základe poskytnutých dát je potrebné posúdiť, ako by bolo vhodné dané dáta možné využívať pre zefektívnenie prevádzky. Cieľom výskumnej práce je navrhnúť metodiku, ktorá umožní riešiť vybrané  problémy ako sú napríklad:<br>- krátkodobý odhad počtu budúcich zákazníkov a odhad potrebného obslužného personálu (Aké sú očakávané budúce trendy? Aké algoritmy sú schopné najlepšie predpovedať vyťaženosť systému?),<br>- krátkodobý odhad budúceho vývoja spotreby materiálu na sklade (Ako efektívne zabezpečiť zásobovanie skladu? Ako by bolo možné zlepšiť efektívnosť prevádzky?).;15.2.2018 10:07
Analýza rozsiahlych dát v obslužných systémoch;doc. Ing. Ľuboš Buzna, PhD.;inteligentné informačné systémy;9.2.6 informačné systémy;TRUE;TRUE;aplikovaný výskum;Téma je zameraná na aplikáciu a vývoj metód s cieľom využiť analýzu rozsiahlych dát pre dosiahnutie vyššej efektivity prevádzky obslužných systémov. Konkrétnym príkladom sú dáta pochádzajúce z prevádzky reštauračných zariadení. Dáta obsahujú podrobné záznamy o transakciách (nákupoch, objednávkach, výdajoch a príjme tovaru a.p.) pre dostatočne dlhé obdobie. <br>Na základe poskytnutých dát je potrebné posúdiť, ako by bolo vhodné dané dáta možné využívať pre zefektívnenie prevádzky. Cieľom výskumnej práce je navrhnúť metodiku, ktorá umožní riešiť vybrané  problémy ako sú napríklad:<br>- krátkodobý odhad počtu budúcich zákazníkov a odhad potrebného obslužného personálu (Aké sú očakávané budúce trendy? Aké algoritmy sú schopné najlepšie predpovedať vyťaženosť systému?),<br>- krátkodobý odhad budúceho vývoja spotreby materiálu na sklade (Ako efektívne zabezpečiť zásobovanie skladu? Ako by bolo možné zlepšiť efektívnosť prevádzky?).;15.2.2018 10:12
Data-centric modelling and optimisation of electric vehicles charging;doc. Ing. Ľuboš Buzna, PhD.;aplikovaná informatika;9.2.9 aplikovaná informatika;TRUE;TRUE;základný výskum;If more electric vehicle drivers share the same set of public charging stations, then the need arises to coordinate them in space and time to prevent queues and delays. Another need is to match the demand of users with the time varying network capacity (e.g. due to the presence of the renewable sources of energy). In practice, the coordination may be facilitated by a booking system, social networks (social charging) or it can be self-organized. Another option is to incentivise the behaviour of users by introducing a dynamical pricing scheme that helps matching the demand and supply of electricity.<br>The goal of the project is to propose a method to coordinate charging of a fleet of electric vehicles in order to match available network capacity with the charging demand in time and/or space.<br>The proposed method will be informed by available datasets such as, dataset describing large public charging network serving users of electric vehicles.;15.2.2018 10:17
Data-centric modelling and optimisation of electric vehicles charging;doc. Ing. Ľuboš Buzna, PhD.;inteligentné informačné systémy;9.2.6 informačné systémy;TRUE;TRUE;základný výskum;If more electric vehicle drivers share the same set of public charging stations, then the need arises to coordinate them in space and time to prevent queues and delays. Another need is to match the demand of users with the time varying network capacity (e.g. due to the presence of the renewable sources of energy). In practice, the coordination may be facilitated by a booking system, social networks (social charging) or it can be self-organized. Another option is to incentivise the behaviour of users by introducing a dynamical pricing scheme that helps matching the demand and supply of electricity.<br>The goal of the project is to propose a method to coordinate charging of a fleet of electric vehicles in order to match available network capacity with the charging demand in time and/or space.<br>The proposed method will be informed by available datasets such as, dataset describing large public charging network serving users of electric vehicles.;15.2.2018 10:18
Analysis of large datasets in service systems;doc. Ing. Ľuboš Buzna, PhD.;aplikovaná informatika;9.2.9 aplikovaná informatika;TRUE;TRUE;aplikovaný výskum;The project focuses on the application and development of methods to analyse large datasets to improve efficiency of service systems. Considered example of a service system is operation of restaurants and more broadly food industry. In this case, the dataset contains detailed recoreds of transactions (purchases, orders, expenses and supply deliveries) for the long enough time period.<br>Based on the provided data, it is required to assess how the data could be used to improve the operation of a service system. The goal of the research is to develop methodology that will enable to address problems such as:<br>- short term estimation (e.g. one day ahead) of the number of customers, estimate of the needed personnel (What are the future trends?, What algorithms are suitable to estimate the occupancy/utilisation of the system?),<br>- short term estimation of the stock development (How to effectively organize the storage supply?, How to improve efficiency of the system?);15.2.2018 10:20
Analysis of large datasets in service systems;doc. Ing. Ľuboš Buzna, PhD.;inteligentné informačné systémy;9.2.6 informačné systémy;TRUE;TRUE;aplikovaný výskum;The project focuses on the application and development of methods to analyse large datasets to improve efficiency of service systems. Considered example of a service system is operation of restaurants and more broadly food industry. In this case, the dataset contains detailed recoreds of transactions (purchases, orders, expenses and supply deliveries) for the long enough time period.<br>Based on the provided data, it is required to assess how the data could be used to improve the operation of a service system. The goal of the research is to develop methodology that will enable to address problems such as:<br>- short term estimation (e.g. one day ahead) of the number of customers, estimate of the needed personnel (What are the future trends?, What algorithms are suitable to estimate the occupancy/utilisation of the system?),<br>- short term estimation of the stock development (How to effectively organize the storage supply?, How to improve efficiency of the system?);15.2.2018 10:24
Rozhodovanie v procesoch rozvoja tvorivosti a motivácie;prof. Ing. Martina Blašková, PhD.;manažment;3.3.15 manažment;TRUE;FALSE;aplikovaný výskum a experimentálny vývoj;Eskalácia nutnosti vynachádzať stále efektívnejšie spôsoby udržania a rozmachu organizácií sa sústreďuje na snahy podnecovať tvorivosť jednotlivcov i skupín, zvyšovať jej výťažnosť, zachovať podstatu tvorivosti ľudského potenciálu v plnej aktivite čo najdlhšie a na čo najvyššej rezultatívnej úrovni, a motivovať jednotlivcov k ochote odovzdávať svoje tvorivé výstupy ostatným. Tvorivosť spoločne s motiváciou tak predstavujú kľúčové atribúty ľudského potenciálu a smerujú k dosiahnutiu mét tzv. nového strategického kapitálu organizácií, definovaného Prahaladom a Ramaswamyom (2005).<br>Tvorivosť a motivácia rozhodujú o napredovaní. Manažérske rozhodovanie o cestách, spôsoboch, formách, metódach, technikách a pod., ktorými je možné cielene a vo vzájomnom spojení kultivovať tvorivosť a motiváciu, je pomerne zložité a zriedkavo pertraktované v odbornej literatúre. Rozhodovanie o posilňovaní tvorivosti a motivácie je potenciálne multiplikačné. Je očividné, že mnohé rozhodovacie elementy, napr. kvalita a obozretnosť prijímaných rozhodnutí, trvalé zlepšovanie rozhodovacích kompetencií rozhodovateľov, šikovné narábanie s realitou a parametrami budúcnosti, sú opäť založené na tvorivosti a motivácii jednotlivcov participujúcich na rozhodovacích procesoch, a dokážu vzájomne multiplikovať svoje výsledky a dosahy na budúce – tvorivé a motivované – pracovné správanie.<br>Jadrom vedeckého problému bude skúmanie rozhodovania v rozvoji tvorivosti a motivácie v teoretickom i praktickom rozmere: získanie poznatkov o kvalite, štruktúre, intenzite a dynamike tvorivosti a motivácie a spôsoboch ich ovplyvňovania, skúmanie tvorivosti a motivácie k prijímaniu závažných rozhodnutí, skúmanie príčin rozhodovacích zlyhaní atď., a to so zámerom definovať rozhodovací systém, ktorý bude odolný voči najčastejším negatívam, a bude obsahovať súbor opatrení, nástrojov, prístupov a odporúčaní pre prijímanie efektívnych rozhodnutí v kultivovaní motivácie a tvorivosti.;15.2.2018 10:29
